Category,Subject,Ability Requirement,Detailed Instruction,Product Line,Product,Level,Training Material,Training Document Name,Link,Notes
Product Maintenance,"Daily maintenance
",Familiarize with fan and ground maintenance,"Can judge the running status of the cooling fan, and deal with fan blockage and abnormal noise",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,"Daily maintenance
",Temperature control system maintenance,Able to confirm the running status of the liquid-cooled water pump and deal with the leakage of the pump pipeline,BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,"Daily maintenance
",Temperature control system maintenance,It can be confirmed through HMI that the pressure in the coolant pipeline of the liquid cooling unit is within the normal range,BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Parts replacement,Familiar with fuse maintenance,"Familiar with the operation of replacing fuses, and can complete the replacement operation independently",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Parts replacement,Familiar with circuit breaker maintenance,"Familiar with the operation of replacing the circuit breaker, able to replace the circuit breaker independently",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Parts replacement,Familiar with IGBT module maintenance,"Familiar with the operation of replacing IGBT modules, able to replace IGBT modules independently",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Parts replacement,Familiar with PCB board maintenance,"Familiar with the operation of replacing the PCB board, able to replace the PCB board independently",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Parts replacement,Familiar with fan maintenance,"Familiar with fan replacement operations, able to replace fans independently",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Parts replacement,Familiar with DCDC maintenance,"Familiar with the operation of replacing DCDC, able to replace the DCDC independently",BESS,ST2752-UX-UD,L3,Replace DCDC MOP,ST2752UD MOP L3 R01 - DCDC replacement ,https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7BF7C29071-1694-4592-A507-270156A9CF4C%7D&file=ST2752UD%20DCDC%20Replacement%20Operation.docx&action=default&mobileredirect=true,FSE
Product Maintenance,Parts replacement,Familiar with reactor maintenance,"Familiar with the operation of replacing reactors, able to replace reactors independently
",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Parts replacement,Familiar with switch box maintenance,"Familiar with the operation of replacing the switch box, and can independently replace the switch box",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Parts replacement,Familiar with PACK maintenance,"Familiar with PACK replacement operation, able to replace battery pack independently",BESS,ST2752-UX-UD,L3,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of system, LC, BSC or BMS faults, including CMU communication faults, BSC faults, PCS communication faults, fuse faults, internal power supply transformer over-temperature faults, AC/DC surge protector faults, liquid-cooled unit communication faults, LC Communication failure failure, fire protection system failure","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines
",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of system, LC, BSC or BMS faults, including CMU communication faults, BSC faults, PCS communication faults, fuse faults, internal power supply transformer over-temperature faults, AC/DC surge protector faults, liquid-cooled unit communication faults, LC Communication failure failure, fire protection system failure",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of system, LC, BSC or BMS faults, including CMU communication faults, BSC faults, PCS communication faults, fuse faults, internal power supply transformer over-temperature faults, AC/DC surge protector faults, liquid-cooled unit communication faults, LC Communication failure failure, fire protection system failure","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of system, LC, BSC or BMS faults, including CMU communication faults, BSC faults, PCS communication faults, fuse faults, internal power supply transformer over-temperature faults, AC/DC surge protector faults, liquid-cooled unit communication faults, LC Communication failure failure, fire protection system failure","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of system, LC, BSC or BMS faults, including CMU communication faults, BSC faults, PCS communication faults, fuse faults, internal power supply transformer over-temperature faults, AC/DC surge protector faults, liquid-cooled unit communication faults, LC Communication failure failure, fire protection system failure",Able to complete root cause analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of medium voltage transformer faults, including fuse faults, gas faults, oil temperature faults, oil pressure faults, oil pressure faults, and oil level faults
","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of medium voltage transformer faults, including fuse faults, gas faults, oil temperature faults, oil pressure faults, oil pressure faults, and oil level faults
",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of medium voltage transformer faults, including fuse faults, gas faults, oil temperature faults, oil pressure faults, oil pressure faults, and oil level faults
","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data
",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of medium voltage transformer faults, including fuse faults, gas faults, oil temperature faults, oil pressure faults, oil pressure faults, and oil level faults
","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of medium voltage transformer faults, including fuse faults, gas faults, oil temperature faults, oil pressure faults, oil pressure faults, and oil level faults
",Able to complete failure analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of ring main unit faults, including
CT failure, PT failure, lightning arrester failure, operating mechanism failure, control circuit failure, cable lap failure, tripping protection, severe short circuit failure, etc.
",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of ring main unit faults, including
CT failure, PT failure, lightning arrester failure, operating mechanism failure, control circuit failure, cable lap failure, tripping protection, severe short circuit failure, etc.
","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of ring main unit faults, including
CT failure, PT failure, lightning arrester failure, operating mechanism failure, control circuit failure, cable lap failure, tripping protection, severe short circuit failure, etc.
","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of ring main unit faults, including
CT failure, PT failure, lightning arrester failure, operating mechanism failure, control circuit failure, cable lap failure, tripping protection, severe short circuit failure, etc.
","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with troubleshooting and handling of ring main unit faults, including
CT failure, PT failure, lightning arrester failure, operating mechanism failure, control circuit failure, cable lap failure, tripping protection, severe short circuit failure, etc.
",Able to complete failure analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery cell overvoltage, PACK overvoltage fault, total voltage overvoltage fault, cell undervoltage fault, PACK undervoltage fault, total voltage undervoltage fault, cell differential pressure fault, PACK differential pressure fault, voltage acquisition fault, Troubleshooting and handling of overcurrent faults, current collection faults, differential pressure faults between accumulated total pressure and collected total pressure, negative pressure faults, and current collection failures","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery cell overvoltage, PACK overvoltage fault, total voltage overvoltage fault, cell undervoltage fault, PACK undervoltage fault, total voltage undervoltage fault, cell differential pressure fault, PACK differential pressure fault, voltage acquisition fault, Troubleshooting and handling of overcurrent faults, current collection faults, differential pressure faults between accumulated total pressure and collected total pressure, negative pressure faults, and current collection failures",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery cell overvoltage, PACK overvoltage fault, total voltage overvoltage fault, cell undervoltage fault, PACK undervoltage fault, total voltage undervoltage fault, cell differential pressure fault, PACK differential pressure fault, voltage acquisition fault, Troubleshooting and handling of overcurrent faults, current collection faults, differential pressure faults between accumulated total pressure and collected total pressure, negative pressure faults, and current collection failures","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery cell overvoltage, PACK overvoltage fault, total voltage overvoltage fault, cell undervoltage fault, PACK undervoltage fault, total voltage undervoltage fault, cell differential pressure fault, PACK differential pressure fault, voltage acquisition fault, Troubleshooting and handling of overcurrent faults, current collection faults, differential pressure faults between accumulated total pressure and collected total pressure, negative pressure faults, and current collection failures",Able to complete failure analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery cell overvoltage, PACK overvoltage fault, total voltage overvoltage fault, cell undervoltage fault, PACK undervoltage fault, total voltage undervoltage fault, cell differential pressure fault, PACK differential pressure fault, voltage acquisition fault, Troubleshooting and handling of overcurrent faults, current collection faults, differential pressure faults between accumulated total pressure and collected total pressure, negative pressure faults, and current collection failures","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery over-temperature faults, temperature difference faults, low-temperature charging faults, low-temperature discharge faults, temperature acquisition fault troubleshooting and disposal
",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery over-temperature faults, temperature difference faults, low-temperature charging faults, low-temperature discharge faults, temperature acquisition fault troubleshooting and disposal
","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery over-temperature faults, temperature difference faults, low-temperature charging faults, low-temperature discharge faults, temperature acquisition fault troubleshooting and disposal
","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery over-temperature faults, temperature difference faults, low-temperature charging faults, low-temperature discharge faults, temperature acquisition fault troubleshooting and disposal
","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with battery over-temperature faults, temperature difference faults, low-temperature charging faults, low-temperature discharge faults, temperature acquisition fault troubleshooting and disposal
",Able to complete failure analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with the troubleshooting and handling of other battery faults, including insulation faults, BMU communication abnormal faults, contactor adhesion faults, fuse faults, circuit breaker faults, on-load switching times faults, SG fan faults, insulation collection failure faults, and AD7606 collection failure faults","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with the troubleshooting and handling of other battery faults, including insulation faults, BMU communication abnormal faults, contactor adhesion faults, fuse faults, circuit breaker faults, on-load switching times faults, SG fan faults, insulation collection failure faults, and AD7606 collection failure faults",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
